#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Gene	Product	DbXrefs
contig_1	cds	1676678	1677799	+	PPDDFK_10565	tyrA	bifunctional chorismate mutase/prephenate dehydrogenase	COG:COG1605, COG:E, EC:1.3.1.12, EC:5.4.99.5, GO:0004106, GO:0004665, GO:0005737, GO:0006571, GO:0008977, GO:0009094, GO:0042803, GO:0046417, GO:0070403, RefSeq:WP_002914113.1, SO:0001217, UniParc:UPI0001576E70, UniRef:UniRef100_A0A0S2V8N5, UniRef:UniRef50_P07023, UniRef:UniRef90_P07023
contig_1	cds	1677862	1678734	+	PPDDFK_10570	yvrE	Sugar lactone lactonase YvrE	COG:COG3386, COG:G, RefSeq:WP_064162205.1, SO:0001217, UniParc:UPI0007CD19E1, UniRef:UniRef100_A0A9Q6NJE6, UniRef:UniRef50_P0DOV6, UniRef:UniRef90_A0A0B7GG87
contig_1	cds	1678731	1678871	-	PPDDFK_10575	pheA	bifunctional chorismate mutase/prephenate dehydratase	COG:COG1605, COG:E, GO:0004106, GO:0004664, GO:0009094, GO:0046417, SO:0001217, UniParc:UPI000D83058D, UniRef:UniRef100_A0A0E1CAA4, UniRef:UniRef50_P43900, UniRef:UniRef90_A0A0B7GKR8
contig_1	cds	1678814	1679890	-	PPDDFK_10580	pheA	bifunctional chorismate mutase/prephenate dehydratase	GO:0004106, GO:0004664, GO:0009094, GO:0046417, SO:0001217, UniRef:UniRef50_A0A485BXJ3, UniRef:UniRef90_A0A485BXJ3
contig_1	ncRNA-region	1679915	1680039	-			Phenylalanine leader peptide	RFAM:RF01859, SO:0000140
contig_1	sorf	1679991	1680038	-	PPDDFK_10585	pheL	PheA operon leader peptide PheL	RefSeq:WP_100250063.1, SO:0001217, UniParc:UPI000C1FE527, UniRef:UniRef100_A0A927HGE3, UniRef:UniRef50_A0A927HGE3, UniRef:UniRef90_A0A927HGE3
contig_1	cds	1680145	1680480	-	PPDDFK_10590	raiA	ribosome-associated translation inhibitor RaiA	COG:COG1544, COG:J, RefSeq:WP_002914111.1, SO:0001217, UniParc:UPI0001813620, UniRef:UniRef100_A0A0E1CEY2, UniRef:UniRef50_P0AD51, UniRef:UniRef90_H5V658
contig_1	cds	1680751	1681488	-	PPDDFK_10595	bamD	outer membrane protein assembly factor BamD	COG:COG4105, COG:M, SO:0001217, UniRef:UniRef50_P0AC04, UniRef:UniRef90_A0A1Y4YB20
contig_1	cds	1681822	1682598	+	PPDDFK_10600	rluD	23S rRNA pseudouridine(1911/1915/1917) synthase RluD	COG:COG0564, COG:J, EC:5.4.99.23, GO:0001522, GO:0003723, GO:0009451, GO:0009982, KEGG:K06180, SO:0001217, UniRef:UniRef50_P57481, UniRef:UniRef90_A0A379T7K5
contig_1	cds	1682595	1683326	+	PPDDFK_10605	yfiH	purine nucleoside phosphorylase YfiH	COG:COG1496, COG:P, EC:2.4.2.1, GO:0004000, GO:0004731, GO:0042803, RefSeq:WP_004174806.1, SO:0001217, UniParc:UPI000282E99B, UniRef:UniRef100_A0A9Q6J3L1, UniRef:UniRef50_W9B4T3, UniRef:UniRef90_W9B4T3
contig_1	ncRNA	1683337	1683475	+	PPDDFK_10610	Ysr155_RyfD	Yersinia sRNA 155(RyfD)	RFAM:RF02768, SO:0000655
contig_1	cds	1683456	1683911	+	PPDDFK_10615		Protein disaggregation chaperone	SO:0001217, UniRef:UniRef50_A0A379TVT8, UniRef:UniRef90_A0A377DPU5
contig_1	cds	1683936	1685441	+	PPDDFK_10620		Protein disaggregation chaperone	SO:0001217, UniRef:UniRef50_A0A976HLW0, UniRef:UniRef90_A0A377ZAY2
contig_1	cds	1685509	1686027	+	PPDDFK_10625		Protein disaggregation chaperone	SO:0001217, UniRef:UniRef50_A0A378BI17, UniRef:UniRef90_A0A378BI17
contig_1	rRNA	1686491	1688030	+	PPDDFK_10630	rrs	16S ribosomal RNA	GO:0003735, GO:0005840, KEGG:K01977, RFAM:RF00177, SO:0001000
contig_1	tRNA	1688116	1688191	+	PPDDFK_10635	trnE	tRNA-Glu(ttc)	SO:0000259
contig_1	ncRNA	1688269	1688366	+	PPDDFK_10640	StyR-44	Salmonella enterica Typhi npcRNA 44	RFAM:RF01830, SO:0000655
contig_1	rRNA	1688374	1691272	+	PPDDFK_10645	rrl	23S ribosomal RNA	GO:0003735, GO:0005840, KEGG:K01980, RFAM:RF02541, SO:0001001
contig_1	rRNA	1691369	1691484	+	PPDDFK_10650	rrf	5S ribosomal RNA	GO:0003735, GO:0005840, KEGG:K01985, RFAM:RF00001, SO:0000652
contig_1	cds	1691895	1693193	+	PPDDFK_10655	araJ	putative arabinose efflux permease AraJ, MFS family	COG:COG2814, COG:G, KEGG:K03761, RefSeq:WP_004144368.1, SO:0001217, UniParc:UPI0001576E68, UniRef:UniRef100_A0A170E2S3, UniRef:UniRef50_P0AEX3, UniRef:UniRef90_A0A1C1DJ78
contig_1	cds	1693197	1693520	-	PPDDFK_10660	yfiM	YfiM family lipoprotein	COG:COG5544, COG:S, KEGG:K05811, RefSeq:WP_002914095.1, SO:0001217, UniParc:UPI0001576E67, UniRef:UniRef100_A0A081M3E6, UniRef:UniRef50_A0A090V633, UniRef:UniRef90_A0A564J1T7
contig_1	cds	1693562	1694917	-	PPDDFK_10665	pssA	CDP-diacylglycerol--serine O-phosphatidyltransferase	COG:COG1502, COG:I, EC:2.7.8.8, GO:0008444, GO:0032049, KEGG:K00998, RefSeq:WP_004180947.1, SO:0001217, UniParc:UPI0001576E66, UniRef:UniRef100_A0A919I4R7, UniRef:UniRef50_A0A6V7KDV0, UniRef:UniRef90_A0A2A5MFT7
contig_1	cds	1695038	1695304	-	PPDDFK_10670		GNAT family N-acetyltransferase	SO:0001217, UniRef:UniRef50_A0A5J6WUN8
contig_1	cds	1695276	1695929	-	PPDDFK_10675		Acyl-CoA synthetase	SO:0001217, UniRef:UniRef50_A0A3S4HTD9
contig_1	cds	1695935	1697689	-	PPDDFK_10680		Protein acetyltransferase	KEGG:K09181, SO:0001217, UniRef:UniRef50_A0A2J5PP05, UniRef:UniRef90_A0A7Z8Z8R6
contig_1	cds	1697761	1698423	-	PPDDFK_10685		tRNA-uridine aminocarboxypropyltransferase	SO:0001217, UniRef:UniRef50_A0A0H2W133
contig_1	cds	1698493	1698666	-	PPDDFK_10690		thioredoxin domain-containing protein	SO:0001217, UniRef:UniRef50_U3TZS4, UniRef:UniRef90_UPI002270F750
contig_1	cds	1698674	1698919	-	PPDDFK_10695		Thioredoxin-2	SO:0001217, UniRef:UniRef50_A0A3P8IT58
contig_1	cds	1699123	1700208	+	PPDDFK_10700	spoU	tRNA/rRNA methyltransferase	COG:COG0566, COG:J, EC:2.1.1.-, GO:0003723, GO:0006396, GO:0008173, RefSeq:WP_002914089.1, SO:0001217, UniParc:UPI0001576DAD, UniRef:UniRef100_W9BC78, UniRef:UniRef50_A0A485C8V9, UniRef:UniRef90_A0A485C8V9
contig_1	cds	1700266	1700955	-	PPDDFK_10705	ung	uracil-DNA glycosylase	COG:COG0692, COG:L, EC:3.2.2.27, GO:0004844, GO:0005737, GO:0006284, GO:0016799, RefSeq:WP_002914088.1, SO:0001217, UniParc:UPI0001576DAC, UniRef:UniRef100_A6TCJ2, UniRef:UniRef50_P43731, UniRef:UniRef90_A6TCJ2
contig_1	cds	1701268	1701651	+	PPDDFK_10710	grcA	autonomous glycyl radical cofactor GrcA	COG:COG3445, COG:H, GO:0003824, KEGG:K06866, RefSeq:WP_002914084.1, SO:0001217, UniParc:UPI0001576DAB, UniRef:UniRef100_B5XNF9, UniRef:UniRef50_Q83K21, UniRef:UniRef90_Q83K21
contig_1	cds	1701914	1703026	-	PPDDFK_10715	srmB	ATP-dependent RNA helicase SrmB	COG:COG0513, COG:L, EC:3.6.4.13, GO:0000027, GO:0003724, SO:0001217, UniRef:UniRef50_A0A0A7S1X2, UniRef:UniRef90_A0A3P8JF15
contig_1	cds	1703158	1703895	+	PPDDFK_10720	trmN6	tRNA1(Val) (adenine(37)-N6)-methyltransferase	COG:COG4123, COG:J, EC:2.1.1.223, GO:0003676, GO:0005737, GO:0016430, KEGG:K15460, RefSeq:WP_002914079.1, SO:0001217, UniParc:UPI0001576DA9, UniRef:UniRef100_A6TCI9, UniRef:UniRef50_Q8XA22, UniRef:UniRef90_A6TCI9
contig_1	cds	1703880	1704074	-	PPDDFK_10725		L-aspartate oxidase	SO:0001217, UniRef:UniRef50_A0A4U9UDC2
contig_1	cds	1704043	1705497	-	PPDDFK_10730	nadB	L-aspartate oxidase	COG:COG0029, COG:H, EC:1.4.3.16, GO:0008734, GO:0009435, SO:0001217, UniRef:UniRef50_P10902, UniRef:UniRef90_A0A1Y6GDA5
contig_1	cds	1705918	1706493	+	PPDDFK_10735	rpoE	RNA polymerase sigma factor RpoE	BlastRules:WP_000003307, COG:COG1595, COG:K, GO:0005737, GO:0006352, GO:0006979, GO:0016987, RefSeq:WP_002914074.1, SO:0001217, UniParc:UPI0001576DA7, UniRef:UniRef100_A0A2X1MQ19, UniRef:UniRef50_D0ZSY9, UniRef:UniRef90_A0A2X1QDV5
contig_1	cds	1706526	1706702	+	PPDDFK_10740		hypothetical protein	PFAM:PF03872.17
contig_1	cds	1706702	1707175	+	PPDDFK_10745	rseA	anti-sigma-E factor RseA	COG:COG3073, COG:T, GO:0016989, SO:0001217, UniParc:UPI000D9F1B91, UniRef:UniRef100_A0A0E1CAB9, UniRef:UniRef50_D0ZSY8, UniRef:UniRef90_A0A6B8N112
contig_1	cds	1707175	1708131	+	PPDDFK_10750	rseB	sigma-E factor regulatory protein RseB	COG:COG3026, COG:T, RefSeq:WP_002914070.1, SO:0001217, UniParc:UPI0001A58798, UniRef:UniRef100_W9BQ14, UniRef:UniRef50_D0ZSY7, UniRef:UniRef90_A0A087FK86
contig_1	ncRNA	1708092	1708911	-	PPDDFK_10755	asrC	antisense RNA of rseC mRNA	RFAM:RF02746, SO:0000644
contig_1	cds	1708128	1708607	+	PPDDFK_10760	rseC	SoxR-reducing system protein RseC	COG:COG3086, COG:T, RefSeq:WP_004144354.1, SO:0001217, UniParc:UPI0001576DA4, UniRef:UniRef100_A0A0W8AU76, UniRef:UniRef50_P46187, UniRef:UniRef90_A0A8B6IVK1
contig_1	cds	1708878	1709615	+	PPDDFK_10765	lepA	(pseudo) translation elongation factor 4	EC:3.6.5.n1, GO:0003924, GO:0005525, SO:0001217, UniRef:UniRef50_A0A656ADU3, UniRef:UniRef90_A0A376L994
contig_1	cds	1709600	1710592	+	PPDDFK_10770	lepA	translation elongation factor 4	EC:3.6.5.n1, GO:0003924, GO:0005525, SO:0001217, UniRef:UniRef50_A0A3S4YC50, UniRef:UniRef90_A0A3S4YC50
contig_1	cds	1710608	1711582	+	PPDDFK_10775	lepB	signal peptidase I	COG:COG4959, COG:OU, EC:3.4.21.89, GO:0004252, GO:0006465, KEGG:K03100, SO:0001217, UniRef:UniRef50_P00803, UniRef:UniRef90_A0A2X3GFZ7
contig_1	ncRNA-region	1711695	1711885	+			rncO	RFAM:RF00552, SO:0005836
contig_1	cds	1711831	1712511	+	PPDDFK_10780	rnc	ribonuclease III	COG:COG0571, COG:K, EC:3.1.26.3, GO:0004525, GO:0005737, GO:0006364, GO:0006396, GO:0006397, GO:0008033, GO:0019843, GO:0046872, RefSeq:WP_002914065.1, SO:0001217, UniParc:UPI0001576DA1, UniRef:UniRef100_B5XNH0, UniRef:UniRef50_Q47WP5, UniRef:UniRef90_D4GKM1
contig_1	cds	1712594	1712947	+	PPDDFK_10785		GTPase Era	SO:0001217, UniRef:UniRef50_A0A379AC43
contig_1	cds	1712911	1713414	+	PPDDFK_10790	era	GTPase Era	EC:3.6.5.-, GO:0003924, GO:0005525, GO:0019843, GO:0042254, GO:0043022, SO:0001217, UniRef:UniRef50_A0A8T7CRQ3, UniRef:UniRef90_A0A376FIJ1
contig_1	cds	1713426	1714163	+	PPDDFK_10795	recO	DNA repair protein RecO	GO:0003677, GO:0006281, GO:0006310, RefSeq:WP_002914062.1, SO:0001217, UniParc:UPI0001576D9F, UniRef:UniRef100_A6TCH9, UniRef:UniRef50_Q83QI6, UniRef:UniRef90_A6TCH9
contig_1	cds	1714175	1714906	+	PPDDFK_10800	pdxJ	pyridoxine 5'-phosphate synthase	COG:COG0854, COG:H, EC:2.6.99.2, GO:0005737, GO:0008615, GO:0033856, RefSeq:WP_004180923.1, SO:0001217, UniParc:UPI0001A58796, UniRef:UniRef100_A0A060VPC7, UniRef:UniRef50_Q8FF18, UniRef:UniRef90_Q8FF18
contig_1	cds	1715013	1715288	+	PPDDFK_10805		4'-phosphopantetheinyl transferase domain-containing protein	SO:0001217, UniRef:UniRef50_A0A3S4KC31, UniRef:UniRef90_A0A919I115
contig_1	cds	1715301	1715561	-	PPDDFK_10810	yfhL	YfhL family 4Fe-4S dicluster ferredoxin	COG:C, COG:COG1143, RefSeq:WP_229220592.1, SO:0001217, UniParc:UPI001E36BDAD, UniRef:UniRef100_UPI001E36BDAD, UniRef:UniRef50_L0M344, UniRef:UniRef90_L0M344
contig_1	cds	1715618	1716466	-	PPDDFK_10815	rpiR	MurR/RpiR family transcriptional regulator	COG:COG1737, COG:K, GO:0003700, GO:0006355, RefSeq:WP_004144349.1, SO:0001217, UniParc:UPI0001576D9B, UniRef:UniRef100_A0A087FK96, UniRef:UniRef50_A0A447R051, UniRef:UniRef90_A0A0J2GT37
contig_1	cds	1716680	1717315	+	PPDDFK_10820	yfhb	phosphatidylglycerophosphatase C	COG:COG0560, COG:E, EC:3.1.3.27, GO:0016787, SO:0001217, UniRef:UniRef50_P0AD42, UniRef:UniRef90_W9BBE9
contig_1	cds	1717378	1717887	+	PPDDFK_10825	tadA	tRNA adenosine(34) deaminase TadA	COG:COG0590, COG:J, EC:3.5.4.33, GO:0002100, GO:0008251, GO:0008270, RefSeq:WP_004180920.1, SO:0001217, UniParc:UPI00021862BA, UniRef:UniRef100_A0A0C7KCW1, UniRef:UniRef50_Q8XA44, UniRef:UniRef90_A6TCH3
contig_1	cds	1717884	1718687	-	PPDDFK_10830	mltF	membrane-bound lytic murein transglycosylase MltF	EC:4.2.2.-, GO:0000270, GO:0008933, GO:0016020, SO:0001217, UniRef:UniRef50_A0A447UJ80, UniRef:UniRef90_A0A377VZG4
contig_1	cds	1719166	1719498	-	PPDDFK_10835		(pseudo) Slt family transglycosylase	SO:0001217, UniRef:UniRef50_A0A377U2E0, UniRef:UniRef90_A0A377U2E0
contig_1	cds	1719619	1719822	+	PPDDFK_10840		(pseudo) Phosphoribosylformylglycinamidine synthase	SO:0001217, UniRef:UniRef50_A0A2X2VX65, UniRef:UniRef90_A0A7H4PN72
contig_1	cds	1719773	1723561	+	PPDDFK_10845	purL	phosphoribosylformylglycinamidine synthase	COG:COG0047, COG:F, EC:6.3.5.3, GO:0004642, SO:0001217, UniRef:UniRef50_P15254, UniRef:UniRef90_A0A485DJL1
contig_1	ncRNA	1723876	1724023	+	PPDDFK_10850	GlmY_tke1	Glm Y RNA activator of glmS mRNA	RFAM:RF00128, SO:0000655
contig_1	ncRNA	1723877	1724063	+	PPDDFK_10855	GlmZ_SraJ	GlmZ RNA activator of glmS mRNA	RFAM:RF00083, SO:0000655
contig_1	cds	1724207	1725571	+	PPDDFK_10860	baeS	Signal transduction histidine kinase	COG:COG0642, COG:T, SO:0001217, UniRef:UniRef50_A0A9C7QME0, UniRef:UniRef90_A0A0W8AUH0
contig_1	cds	1725600	1726286	+	PPDDFK_10865	qseG	two-component system QseEF-associated lipoprotein QseG	RefSeq:WP_002914033.1, SO:0001217, UniParc:UPI0001576CDC, UniRef:UniRef100_W9BBE5, UniRef:UniRef50_A0A1V2BFV3, UniRef:UniRef90_R4Y6K7
contig_1	cds	1726273	1727610	+	PPDDFK_10870	qseF	two-component system response regulator QseF/GlrR	BlastRules:WP_001295369, COG:COG2204, COG:T, GO:0000160, GO:0005524, GO:0006355, GO:0008134, SO:0001217, UniRef:UniRef50_W9BC52, UniRef:UniRef90_A0A0J2GUH1
contig_1	cds	1727676	1728014	+	PPDDFK_10875	glnB	nitrogen regulatory protein P-II	COG:COG0347, COG:TE, GO:0000166, GO:0006808, GO:0009399, GO:0030234, RefSeq:WP_002914032.1, SO:0001217, UniParc:UPI000012B713, UniRef:UniRef100_P11671, UniRef:UniRef50_P14179, UniRef:UniRef90_P11671
contig_1	cds	1728088	1729278	-	PPDDFK_10880	hmpA	NO-inducible flavohemoprotein	COG:C, COG:COG1018, EC:1.14.12.17, GO:0008941, GO:0019825, GO:0020037, GO:0051409, GO:0071949, RefSeq:WP_004185137.1, SO:0001217, UniParc:UPI0001576CDA, UniRef:UniRef100_W9BIV7, UniRef:UniRef50_P24232, UniRef:UniRef90_W9BIV7
contig_1	cds	1729603	1730511	+	PPDDFK_10885		Pyridoxal-phosphate-dependent serine hydroxymethyltransferase	SO:0001217, UniRef:UniRef50_A0A023X3E7, UniRef:UniRef90_A0A4V6JKD1
contig_1	cds	1730493	1730855	+	PPDDFK_10890	glyA	Serine hydroxymethyltransferase	COG:COG0112, COG:E, EC:2.1.2.1, GO:0004372, GO:0005737, GO:0019264, GO:0030170, GO:0035999, KEGG:K00600, SO:0001217, UniParc:UPI000E0737DE, UniRef:UniRef100_A6TCG5, UniRef:UniRef50_Q9KTG1, UniRef:UniRef90_A9MHI3
contig_1	cds	1730911	1731411	-	PPDDFK_10895	doxX	putative membrane protein YphA, DoxX/SURF4 family	COG:COG2259, COG:S, SO:0001217, UniRef:UniRef50_A0A285B7G0, UniRef:UniRef90_A0A285B7G0
contig_1	cds	1731893	1732567	-	PPDDFK_10900		UPF0319 protein CK244_017020	KEGG:K09909, SO:0001217, UniRef:UniRef50_A0A9Q6NJG0, UniRef:UniRef90_A0A9Q6NJG0
contig_1	cds	1732651	1733457	-	PPDDFK_10905		glycosyl hydrolase 53 family protein	SO:0001217, UniRef:UniRef50_UPI001D0E007A, UniRef:UniRef90_UPI001D0E007A
contig_1	cds	1733547	1734227	-	PPDDFK_10910		hypothetical protein	
contig_1	cds	1734282	1734542	-	PPDDFK_10915		hypothetical protein	PFAM:PF00267.25
contig_1	cds	1734626	1735351	-	PPDDFK_10920		Porin	SO:0001217, UniRef:UniRef50_A0A9Q6NJG1
contig_1	cds	1735438	1736652	-	PPDDFK_10925		(pseudo) Glycoside hydrolase 35 catalytic domain-containing protein	SO:0001217, UniRef:UniRef50_A0A483JEJ4, UniRef:UniRef90_A0A483JEJ4
contig_1	cds	1736816	1737634	-	PPDDFK_10930		hypothetical protein	PFAM:PF01301.23, PFAM:PF02449.19
contig_1	cds	1737668	1738900	-	PPDDFK_10935		MFS transporter	KEGG:K02532, SO:0001217, UniRef:UniRef50_W9BNS8, UniRef:UniRef90_A0A483JJF6
contig_1	cds	1739150	1740139	-	PPDDFK_10940		ROK family protein	SO:0001217, UniRef:UniRef50_P76586, UniRef:UniRef90_D4B6M4
contig_1	cds	1740463	1740762	+	PPDDFK_10945		TPR repeat-containing protein	SO:0001217, UniRef:UniRef50_A0A376RF32
contig_1	cds	1741028	1742656	+	PPDDFK_10950		Putative transferase	SO:0001217, UniRef:UniRef50_A0A2X3EMT2
contig_1	cds	1742659	1743186	+	PPDDFK_10955		hypothetical protein	PFAM:PF00515.32, PFAM:PF07719.21, PFAM:PF13414.10
contig_1	cds	1743414	1743725	+	PPDDFK_10960		TPR-domain protein	SO:0001217, UniRef:UniRef50_A0A3S4JP72
contig_1	cds	1743796	1744143	+	PPDDFK_10965		(pseudo) Putative general substrate transporter	SO:0001217, UniRef:UniRef50_A0A378G0I2, UniRef:UniRef90_A0A378G0I2
contig_1	cds	1744110	1744439	+	PPDDFK_10970		(pseudo) MFS transporter	SO:0001217, UniRef:UniRef50_A0A377XPB6, UniRef:UniRef90_UPI0022286C7B
contig_1	cds	1744436	1745230	+	PPDDFK_10975		Putative general substrate transporter	SO:0001217, UniRef:UniRef50_A0A1F5ABX0, UniRef:UniRef90_A0A7H4NYW3
contig_1	cds	1745230	1746063	+	PPDDFK_10980	galM	Galactose mutarotase or related enzyme	COG:COG2017, COG:G, SO:0001217, UniRef:UniRef50_A0A1C1DJ48, UniRef:UniRef90_A0A1C1DJ48
contig_1	cds	1746146	1747282	+	PPDDFK_10985		3-phenylpropionate MFS transporter	RefSeq:WP_004144329.1, SO:0001217, UniParc:UPI0001A5878A, UniRef:UniRef100_A0A0S4G591, UniRef:UniRef50_Q47142, UniRef:UniRef90_A0A087FSG2
contig_1	cds	1747279	1748556	-	PPDDFK_10990	csiE	stationary phase inducible protein CsiE	COG:COG3711, COG:K, RefSeq:WP_002914002.1, SO:0001217, UniParc:UPI000218624D, UniRef:UniRef100_W9BIC4, UniRef:UniRef50_A0A251ZIJ1, UniRef:UniRef90_A0A919I0W6
contig_1	cds	1748681	1749319	+	PPDDFK_10995		ABC-type putative transport system, periplasmic component	COG:COG3683, COG:R, RefSeq:WP_004185124.1, SO:0001217, UniParc:UPI000205B6C6, UniRef:UniRef100_A0A9Q4NB11, UniRef:UniRef50_W0I2N6, UniRef:UniRef90_A0A8B6ITF1
contig_1	cds	1749310	1750290	+	PPDDFK_11000	rcnA	ABC-type nickel/cobalt efflux system, permease component RcnA	COG:COG2215, COG:P, RefSeq:WP_064162345.1, SO:0001217, UniParc:UPI0007CC3FD5, UniRef:UniRef100_A0A9Q6J2B2, UniRef:UniRef50_A0A4P0YCU2, UniRef:UniRef90_A0A4P0YCU2
contig_1	cds	1750390	1750791	+	PPDDFK_11005		(pseudo) Paraquat-inducible protein A	SO:0001217, UniRef:UniRef50_A0A377ZBE0, UniRef:UniRef90_A0A378FVP3
contig_1	cds	1750784	1751227	+	PPDDFK_11010		(pseudo) Paraquat-inducible protein A	SO:0001217, UniRef:UniRef50_A0A377ZBE0, UniRef:UniRef50_UPI000BCAB145, UniRef:UniRef90_A0A2X3IU24, UniRef:UniRef90_UPI000BCAB145
contig_1	cds	1751273	1752076	-	PPDDFK_11015	suhB	inositol-1-monophosphatase	COG:COG0483, COG:G, EC:3.1.3.25, GO:0008934, GO:0046854, RefSeq:WP_002913995.1, SO:0001217, UniParc:UPI0001576C10, UniRef:UniRef100_A0A9P1P5J9, UniRef:UniRef50_Q9KTY5, UniRef:UniRef90_A0A0X8S1Q7
contig_1	cds	1752197	1752877	+	PPDDFK_11020	trmJ	tRNA (cytosine(32)/uridine(32)-2'-O)-methyltransferase TrmJ	COG:COG0565, COG:J, EC:2.1.1.200, GO:0003723, GO:0006396, GO:0008173, SO:0001217, UniRef:UniRef50_Q2NS29, UniRef:UniRef90_K7ZY43
contig_1	cds	1753164	1753655	+	PPDDFK_11025	iscR	Fe-S cluster assembly transcriptional regulator IscR	COG:COG1959, COG:K, GO:0003690, GO:0003700, GO:0005506, GO:0051537, KEGG:K13643, RefSeq:WP_159115258.1, SO:0001217, UniParc:UPI00132FC0C8, UniRef:UniRef100_UPI00132FC0C8, UniRef:UniRef50_A6TCF2, UniRef:UniRef90_A6TCF2
contig_1	ncRNA-region	1753723	1753832	+			iscR stability element	RFAM:RF01517, SO:0005836
contig_1	cds	1753834	1755048	+	PPDDFK_11030	iscS	cysteine desulfurase	BlastRules:WP_001295373, COG:COG1104, COG:E, EC:2.8.1.7, GO:0005737, GO:0030170, GO:0031071, GO:0044571, GO:0046872, GO:0051537, SO:0001217, UniRef:UniRef50_Q7N224, UniRef:UniRef90_Q7N224
contig_1	cds	1755075	1755419	+	PPDDFK_11035	iscU	Fe-S cluster assembly scaffold protein IscU, NifU family	COG:COG0822, COG:O, SO:0001217, UniRef:UniRef50_P57658, UniRef:UniRef90_A0A6N3ACU5
contig_1	cds	1755480	1755803	+	PPDDFK_11040	iscA	iron-sulfur cluster assembly protein IscA	COG:COG0316, COG:O, GO:0005506, GO:0016226, GO:0051537, RefSeq:WP_002913979.1, SO:0001217, UniParc:UPI0001576C0B, UniRef:UniRef100_A6TCE9, UniRef:UniRef50_P44672, UniRef:UniRef90_A6TCE9
contig_1	cds	1755878	1756393	+	PPDDFK_11045	hscB	co-chaperone HscB	COG:COG1076, COG:O, GO:0001671, GO:0006457, GO:0044571, GO:0051087, GO:0051259, GO:0097428, KEGG:K04082, RefSeq:WP_004174835.1, SO:0001217, UniParc:UPI0001576C0A, UniRef:UniRef100_A6TCE8, UniRef:UniRef50_Q8ZN41, UniRef:UniRef90_A6TCE8
contig_1	cds	1756409	1757596	+	PPDDFK_11050	hscA	Chaperone protein HscA	SO:0001217, UniRef:UniRef50_A0A3S4G0Q7, UniRef:UniRef90_A0A377U292
contig_1	cds	1757539	1757853	+	PPDDFK_11055		hypothetical protein	
contig_1	cds	1757865	1758260	+	PPDDFK_11060	hscA	Chaperone protein HscA	SO:0001217, UniRef:UniRef50_A0A8S0FNV7, UniRef:UniRef90_A0A377U0K1
contig_1	cds	1758262	1758597	+	PPDDFK_11065	fdx	ISC system 2Fe-2S type ferredoxin	COG:C, COG:COG0633, GO:0016226, RefSeq:WP_002913956.1, SO:0001217, UniParc:UPI0001576C08, UniRef:UniRef100_A0A0W8AUA2, UniRef:UniRef50_Q51383, UniRef:UniRef90_A0A0W8AUA2
contig_1	cds	1758599	1758775	+	PPDDFK_11070	iscX	FeS assembly protein IscX	SO:0001217, UniRef:UniRef50_A0A376WAE7
contig_1	cds	1758869	1760155	+	PPDDFK_11075	pepB	aminopeptidase PepB	COG:COG0260, COG:E, EC:3.4.11.23, GO:0005737, GO:0006508, GO:0019538, GO:0030145, GO:0070006, RefSeq:WP_064162347.1, SO:0001217, UniParc:UPI0007CC03E0, UniRef:UniRef100_A0A9Q6J394, UniRef:UniRef50_A6TCE4, UniRef:UniRef90_A6TCE4
contig_1	cds	1760254	1761030	+	PPDDFK_11080	sseB	enhanced serine sensitivity protein SseB	RefSeq:WP_023285459.1, SO:0001217, UniParc:UPI0003BF2CEB, UniRef:UniRef100_A0A2K1PIG5, UniRef:UniRef50_P0AFZ1, UniRef:UniRef90_A0A7U2ZTP4
contig_1	cds	1761098	1761940	-	PPDDFK_11085		Cytochrome c oxidase assembly protein	RefSeq:WP_064162348.1, SO:0001217, UniParc:UPI0007CBF232, UniRef:UniRef100_A0A9Q6J508, UniRef:UniRef50_A0A4V6Z792, UniRef:UniRef90_A0A4V6Z792
contig_1	cds	1762167	1763024	-	PPDDFK_11090	sseA	3-mercaptopyruvate sulfurtransferase	COG:COG2897, COG:P, EC:2.8.1.2, GO:0004792, RefSeq:WP_002913950.1, SO:0001217, UniParc:UPI0001576C02, UniRef:UniRef100_A0A0W8ATZ8, UniRef:UniRef50_P31142, UniRef:UniRef90_A0A7Z8Z8U7
contig_1	cds	1763230	1765383	+	PPDDFK_11095		Alpha-2-macroglobulin	SO:0001217, UniRef:UniRef50_A0A379IZV2, UniRef:UniRef90_A0A2X3KIP2
contig_1	cds	1765412	1765723	+	PPDDFK_11100		(pseudo) Lipoprotein	SO:0001217, UniRef:UniRef50_A0A379WPU8, UniRef:UniRef90_A0A379WPU8
contig_1	cds	1765846	1767822	+	PPDDFK_11105		Alpha-2-macroglobulin	SO:0001217, UniRef:UniRef50_A0A447RNA9, UniRef:UniRef90_A0A447RNA9
contig_1	cds	1767865	1768176	+	PPDDFK_11110		Alpha-2-macroglobulin	SO:0001217, UniRef:UniRef50_A0A377LV89, UniRef:UniRef90_A0A378ADZ0
contig_1	cds	1768128	1769573	+	PPDDFK_11115	pbpC	penicillin-binding protein 1C	EC:2.4.1.129, GO:0003824, GO:0009252, GO:0009274, KEGG:K05367, SO:0001217, UniRef:UniRef50_A0A3M6EKW7, UniRef:UniRef90_A0A2X3CCS7
contig_1	cds	1769641	1770414	+	PPDDFK_11120		Penicillin-binding protein 1C	SO:0001217, UniRef:UniRef50_A0A658Z345
